Fast movement, end-to-end 2.5s
Good movement without issues, obviously the trolley can't get end to end in this time frame
173774,11,667,504,60,163,T,-2242,6500
173856,12,728,337,60,391,T,-1831,6500
173869,14,849,314,121,535,T,-1763,6500
173874,15,910,305,60,605,T,-1739,6500
173882,16,971,291,60,680,T,-1696,6500
173908,17,1032,249,60,783,T,-1568,6500
173970,19,1153,161,121,992,T,-1259,6500
173975,20,1214,154,60,1060,T,-1236,6500
173980,21,1274,148,60,1126,T,-1210,6500
174005,23,1396,119,121,1277,T,-1080,6500
174037,24,1457,87,60,1370,T,-925,6500
174190,25,1517,3,60,1514,T,-99,6500
174195,26,1578,2,60,1576,T,-99,6500
174200,28,1699,1,121,1698,T,99,6500
174205,29,1760,1,60,1759,T,99,6500
174210,30,1821,0,60,1821,T,141,6500
174215,31,1882,0,60,1882,T,141,6500
174222,33,2003,1,121,2002,T,199,6500
174227,34,2064,1,60,2063,T,223,6500
174254,35,2124,6,60,2118,T,264,6500
174270,37,2246,11,121,2235,T,346,6500
174302,38,2307,24,60,2283,T,499,6500
174366,39,2367,65,60,2302,T,812,6500
174371,40,2428,69,60,2359,T,835,6500
174378,42,2549,75,121,2474,T,871,6500
174396,43,2610,92,60,2518,T,963,6500
174433,44,2671,131,60,2540,T,1153,6500
174449,46,2792,149,121,2643,T,1227,6500
174470,47,2853,176,60,2677,T,1329,6500
174495,48,2914,211,60,2703,T,1457,6500
174532,49,2974,268,60,2706,T,1638,6500
174545,51,3096,290,121,2806,T,1710,6500
174571,52,3157,336,60,2821,T,1836,6500
174601,53,3217,393,60,2824,T,1985,6500
174641,54,3278,477,60,2801,T,2190,6500
174646,56,3399,487,121,2912,T,2208,6500
174671,57,3460,544,60,2916,T,2332,6500
174698,58,3521,609,60,2912,T,2475,6500
174733,60,3642,699,121,2943,T,2652,6500
174749,61,3703,742,60,2961,T,2724,6500
174781,62,3764,832,60,2932,T,2883,6500
174807,63,3824,908,60,2916,T,3016,6500
174834,65,3946,991,121,2955,T,3149,6500
174884,66,4007,1155,60,2852,T,3395,6500
174889,67,4067,1172,60,2895,T,3424,6500
174914,69,4189,1259,121,2930,T,3546,6500
